timestamp,gaze_angle,head_pitch,head_yaw,head_roll,ear_left,ear_right,pupil_left,pupil_right,blink_rate,fixation_stability,focus_score
1764434164.7119162,4.16,-34.03,50.58,-171.99,0.285,0.287,37.41,24.71,0.0,0.000,0.0
1764434164.7584808,4.09,-35.02,34.62,-171.92,0.285,0.319,36.76,21.98,0.0,0.000,0.0
1764434164.775824,4.04,-35.78,23.33,-171.57,0.283,0.297,36.31,27.46,0.0,0.000,0.0
1764434164.807938,4.01,-36.04,15.56,-171.49,0.287,0.296,37.53,29.49,0.0,0.000,0.0
1764434164.837792,4.01,-35.74,10.32,-171.46,0.284,0.297,33.07,28.59,0.0,0.000,0.0
1764434164.8862088,4.03,-34.58,7.04,-171.34,0.306,0.296,30.76,25.41,0.0,0.000,0.0
1764434164.9343214,4.09,-33.25,5.11,-171.59,0.297,0.258,32.23,27.40,0.0,0.000,0.0
1764434164.9545252,4.13,-31.97,3.58,-171.59,0.297,0.261,32.55,28.81,0.0,0.000,0.0
1764434164.9743018,4.20,-30.78,2.77,-171.83,0.294,0.258,34.23,28.98,0.0,0.000,0.0
1764434165.0151567,4.29,-29.28,2.20,-171.77,0.301,0.239,35.21,33.22,0.0,0.000,0.0
1764434165.0888262,4.39,-28.03,1.95,-172.01,0.297,0.251,35.98,34.86,0.0,0.000,0.0
1764434165.111882,4.46,-27.25,1.75,-172.00,0.312,0.263,36.38,35.45,0.0,0.000,0.0
1764434165.1355264,4.50,-26.58,1.62,-172.01,0.310,0.269,36.66,35.90,0.0,0.000,0.0
1764434165.175403,4.57,-25.05,1.55,-172.11,0.325,0.286,34.72,36.80,0.0,0.000,0.0
1764434165.194899,4.62,-23.96,1.51,-172.03,0.300,0.279,34.35,37.93,0.0,0.000,0.0
1764434165.226123,4.67,-23.14,1.49,-172.11,0.311,0.262,36.21,38.63,0.0,0.000,0.0
1764434165.2457054,4.70,-22.55,1.48,-172.12,0.310,0.262,37.52,39.13,0.0,0.000,0.0
1764434165.3209088,4.72,-22.25,1.46,-172.24,0.313,0.281,37.98,38.67,0.0,0.000,0.0
1764434165.3396945,4.74,-22.12,1.45,-172.25,0.310,0.277,38.52,38.36,0.0,0.000,0.0
1764434165.359217,4.75,-22.56,1.40,-172.31,0.308,0.286,37.23,36.88,0.0,0.000,0.0
1764434165.3995576,4.76,-23.06,1.33,-172.36,0.309,0.274,36.93,35.31,0.0,0.000,0.0
1764434165.4181335,4.77,-23.32,1.23,-172.24,0.311,0.266,37.37,34.21,0.0,0.000,0.0
1764434165.4461057,4.79,-23.70,1.17,-172.30,0.234,0.204,39.93,34.97,0.0,0.000,0.0
1764434165.534031,4.79,-22.76,1.13,-172.27,0.085,0.057,40.21,34.34,0.0,0.000,0.0
1764434165.561567,4.80,-22.07,1.15,-172.34,0.082,0.055,40.40,34.44,0.0,0.000,0.0
1764434165.5852578,4.80,-21.34,1.18,-172.50,0.091,0.070,40.65,36.40,0.0,0.000,0.0
1764434165.607979,4.81,-22.52,1.17,-172.73,0.206,0.190,39.67,32.85,0.0,0.000,0.0
1764434165.6309247,4.81,-23.66,1.16,-172.68,0.227,0.182,38.98,33.85,0.0,0.000,0.0
1764434165.649881,4.81,-24.36,1.15,-172.61,0.280,0.253,38.93,37.02,0.0,0.000,0.0
1764434165.6704955,4.81,-24.42,1.16,-172.47,0.302,0.300,38.30,37.81,0.0,0.000,0.0
1764434165.7334886,4.82,-24.63,1.12,-172.60,0.259,0.236,38.31,39.16,0.0,0.000,0.0
1764434165.7515845,4.82,-24.69,1.14,-172.71,0.259,0.234,38.32,40.10,0.0,0.000,0.0
1764434165.7697594,4.81,-23.54,1.23,-172.71,0.091,0.054,41.33,43.24,0.0,0.000,0.0
1764434165.813568,4.81,-22.59,1.27,-172.56,0.096,0.054,41.57,43.19,0.0,0.000,0.0
1764434165.8700912,4.81,-23.58,1.27,-172.83,0.222,0.209,39.44,40.56,0.0,0.000,0.0
1764434165.8925083,4.82,-23.89,1.24,-173.04,0.203,0.205,37.95,38.73,0.0,0.000,0.0
1764434165.9281,4.82,-24.35,1.24,-173.11,0.277,0.293,36.08,40.59,0.0,0.000,0.0
1764434165.9478178,4.82,-24.68,1.26,-173.12,0.273,0.289,34.77,41.90,0.0,0.000,0.0
1764434165.966042,4.82,-24.90,1.24,-173.10,0.284,0.309,33.56,42.61,0.0,0.000,0.0
1764434166.005854,4.83,-25.16,1.23,-173.09,0.266,0.271,35.78,40.46,0.0,0.000,0.0
1764434166.039432,4.82,-23.40,1.32,-173.19,0.059,0.057,40.23,39.84,0.0,0.000,0.0
1764434166.0872264,4.82,-20.69,1.44,-173.15,0.097,0.053,42.93,42.15,0.0,0.000,0.0
1764434166.1571207,4.83,-22.21,1.32,-173.30,0.137,0.208,41.35,40.23,0.0,0.000,0.0
1764434166.1804914,4.84,-22.35,1.29,-173.55,0.166,0.209,37.66,38.89,0.0,0.000,0.0
1764434166.2022734,4.84,-23.16,1.30,-173.57,0.259,0.284,36.83,39.68,0.0,0.000,0.0
1764434166.2249203,4.84,-23.71,1.32,-173.50,0.256,0.285,36.25,38.92,0.0,0.000,0.0
1764434166.2419379,4.85,-24.11,1.31,-173.51,0.312,0.330,37.09,37.90,0.0,0.000,0.0
1764434166.277004,4.85,-24.38,1.27,-173.49,0.345,0.352,35.42,38.12,0.0,0.000,0.0
1764434166.3267992,4.85,-24.00,1.22,-173.47,0.360,0.360,35.52,36.72,0.0,0.000,0.0
1764434166.3455074,4.85,-23.90,1.21,-173.45,0.380,0.373,34.63,36.21,0.0,0.000,0.0
1764434166.3775604,4.85,-23.82,1.18,-173.30,0.380,0.376,31.57,36.19,0.0,0.000,0.0
1764434166.3972323,4.85,-23.79,1.17,-173.27,0.383,0.373,29.43,36.04,0.0,0.000,0.0
1764434166.4245844,4.85,-23.83,1.19,-173.25,0.382,0.373,30.96,36.51,0.0,0.000,0.0
1764434166.4705765,4.85,-24.36,1.23,-173.23,0.372,0.372,31.28,35.00,0.0,0.000,0.0
1764434166.5015888,4.85,-24.34,1.24,-173.23,0.368,0.364,32.97,34.47,0.0,0.000,0.0
1764434166.5667694,4.85,-25.00,1.26,-173.27,0.370,0.351,31.56,35.19,0.0,0.000,0.0
1764434166.587368,4.86,-25.00,1.22,-173.20,0.371,0.350,31.69,35.69,0.0,0.000,0.0
1764434166.616387,4.85,-24.72,1.21,-173.16,0.365,0.349,30.31,33.94,0.0,0.000,0.0
1764434166.662995,4.85,-24.55,1.20,-173.21,0.367,0.342,30.73,34.77,0.0,0.000,0.0
1764434166.681363,4.85,-24.66,1.20,-173.31,0.371,0.349,31.02,35.36,0.0,0.000,0.0
1764434166.710889,4.85,-24.63,1.16,-173.32,0.373,0.356,29.10,34.29,0.0,0.000,0.0
1764434166.7433186,4.85,-24.11,1.11,-173.27,0.366,0.357,30.76,35.43,0.0,0.000,0.0
1764434166.795066,4.85,-24.24,1.06,-173.18,0.367,0.343,30.45,34.97,0.0,0.000,0.0
1764434166.8140793,4.85,-24.15,1.02,-173.11,0.366,0.334,30.24,35.92,0.0,0.000,0.0
1764434166.8416185,4.85,-24.23,1.00,-173.06,0.369,0.328,32.65,35.25,0.0,0.000,0.0
1764434166.9154904,4.85,-24.38,0.99,-173.19,0.370,0.344,32.58,35.49,0.0,0.000,0.0
1764434166.94055,4.85,-24.68,0.97,-173.23,0.360,0.343,32.33,35.66,0.0,0.000,0.0
1764434166.9658458,4.85,-24.08,1.00,-173.18,0.370,0.344,32.11,34.46,0.0,0.000,0.0
1764434166.9994457,4.85,-24.27,1.02,-173.26,0.371,0.350,32.50,34.43,0.0,0.000,0.0
1764434167.0178423,4.85,-24.18,1.02,-173.28,0.370,0.352,32.37,34.40,0.0,0.000,0.0
1764434167.0358627,4.85,-24.17,1.02,-173.22,0.361,0.349,32.58,34.37,0.0,0.000,0.0
1764434167.0621762,4.85,-24.45,1.02,-173.18,0.356,0.335,34.63,33.23,0.0,0.000,0.0
1764434167.126809,4.85,-24.50,1.00,-173.14,0.365,0.342,34.94,34.27,0.0,0.000,0.0
1764434167.1472127,4.85,-24.75,1.03,-173.21,0.366,0.348,35.16,34.99,0.0,0.000,0.0
1764434167.1763902,4.85,-24.68,1.03,-173.11,0.358,0.353,35.07,34.55,0.0,0.000,0.0
1764434167.2091572,4.85,-24.86,1.01,-173.13,0.364,0.352,35.61,33.46,0.0,0.000,0.0
1764434167.2555761,4.85,-24.60,1.00,-173.11,0.364,0.341,35.33,32.61,0.0,0.000,0.0
1764434167.318263,4.85,-24.43,0.97,-173.13,0.363,0.351,34.86,32.83,0.0,0.000,0.0
1764434167.3368442,4.85,-24.34,0.99,-173.14,0.350,0.350,34.54,33.10,0.0,0.000,0.0
1764434167.367402,4.85,-24.70,0.96,-173.10,0.353,0.349,35.04,33.15,0.0,0.000,0.0
1764434167.3851113,4.85,-24.88,0.95,-173.13,0.369,0.343,35.39,33.19,0.0,0.000,0.0
1764434167.447307,4.86,-24.72,0.97,-173.31,0.358,0.325,35.03,34.81,0.0,0.000,0.0
1764434167.4666705,4.87,-24.42,0.96,-173.38,0.356,0.328,35.17,35.74,0.0,0.000,0.0
1764434167.4841347,4.87,-24.39,0.95,-173.44,0.361,0.320,35.09,36.60,0.0,0.000,0.0
1764434167.5426164,4.88,-24.21,0.95,-173.38,0.361,0.332,35.20,35.47,0.0,0.000,0.0
1764434167.562141,4.88,-24.10,0.95,-173.35,0.362,0.337,35.28,35.75,0.0,0.000,0.0
1764434167.5933583,4.88,-24.45,0.93,-173.26,0.366,0.337,32.69,35.00,0.0,0.000,0.0
1764434167.6126585,4.88,-24.83,0.91,-173.10,0.348,0.338,30.87,34.47,0.0,0.000,0.0
1764434167.658592,4.89,-25.17,0.83,-173.00,0.337,0.329,29.86,33.00,0.0,0.000,0.0
1764434167.6771364,4.89,-25.13,0.81,-173.09,0.325,0.314,32.41,33.37,0.0,0.000,0.0
1764434167.733048,4.90,-24.88,0.78,-173.20,0.329,0.320,34.76,34.86,0.0,0.000,0.0
1764434167.7510843,4.90,-24.63,0.77,-173.27,0.327,0.319,36.41,35.90,0.0,0.000,0.0
1764434167.7823234,4.91,-24.44,0.74,-173.24,0.329,0.318,36.96,35.28,0.0,0.000,0.0
1764434167.8129313,4.91,-24.23,0.74,-173.23,0.324,0.326,36.71,36.11,0.0,0.000,0.0
1764434167.862627,4.91,-24.18,0.73,-173.22,0.331,0.330,37.27,31.88,0.0,0.000,0.0
1764434167.880178,4.91,-24.06,0.74,-173.20,0.328,0.330,37.67,28.98,0.0,0.000,0.0
1764434167.9109266,4.91,-24.04,0.74,-173.24,0.326,0.330,37.94,25.85,0.0,0.000,0.0
1764434167.9605129,4.91,-23.52,0.72,-173.13,0.325,0.320,37.51,30.37,0.0,0.000,0.0
1764434167.979242,4.91,-23.29,0.73,-173.08,0.325,0.326,37.21,33.53,0.0,0.000,0.0
1764434168.007843,4.90,-23.29,0.74,-173.02,0.242,0.233,37.77,36.59,0.0,0.000,0.0
1764434168.0538158,4.89,-20.37,0.84,-172.86,0.067,0.059,41.73,39.33,0.0,0.000,0.0
1764434168.103117,4.88,-18.95,1.00,-172.83,0.145,0.068,39.34,39.98,0.0,0.000,0.0
1764434168.1213837,4.87,-18.78,1.12,-172.78,0.149,0.071,36.25,40.43,0.0,0.000,0.0
1764434168.1506553,4.86,-19.37,1.29,-173.02,0.201,0.132,35.26,39.30,0.0,0.000,0.0
1764434168.184167,4.86,-21.45,1.39,-173.32,0.258,0.189,36.50,39.59,0.0,0.000,0.0
1764434168.2027724,4.85,-22.43,1.47,-173.43,0.259,0.192,37.37,39.24,0.0,0.000,0.0
1764434168.2315123,4.85,-23.08,1.49,-173.53,0.254,0.204,37.74,38.74,0.0,0.000,0.0
1764434168.297675,4.85,-23.92,1.45,-173.44,0.265,0.225,37.18,39.06,0.0,0.000,0.0
1764434168.3198075,4.85,-24.55,1.44,-173.37,0.264,0.228,36.79,37.65,0.0,0.000,0.0
1764434168.3385313,4.84,-25.26,1.40,-173.33,0.273,0.234,36.99,35.31,0.0,0.000,0.0
1764434168.375792,4.84,-25.77,1.44,-173.38,0.266,0.256,38.34,36.62,0.0,0.000,0.0
1764434168.4233384,4.83,-25.91,1.48,-173.36,0.259,0.248,39.13,35.62,0.0,0.000,0.0
1764434168.4410489,4.83,-25.97,1.49,-173.34,0.261,0.244,39.69,36.00,0.0,0.000,0.0
1764434168.485319,4.83,-26.10,1.49,-173.34,0.272,0.257,38.71,35.39,0.0,0.000,0.0
1764434168.5177555,4.83,-26.12,1.46,-173.46,0.271,0.257,37.19,34.87,0.0,0.000,0.0
1764434168.5667582,4.83,-25.89,1.50,-173.48,0.279,0.255,37.57,33.87,0.0,0.000,0.0
1764434168.5850534,4.83,-25.89,1.53,-173.52,0.280,0.255,37.83,32.91,0.0,0.000,0.0
1764434168.6142807,4.83,-25.79,1.49,-173.44,0.276,0.261,36.63,31.60,0.0,0.000,0.0
1764434168.6461902,4.83,-25.75,1.46,-173.34,0.278,0.261,35.74,31.17,0.0,0.000,0.0
1764434168.7122164,4.84,-25.62,1.43,-173.29,0.276,0.262,33.98,30.52,0.0,0.000,0.0
1764434168.7297566,4.84,-25.39,1.42,-173.30,0.276,0.273,34.44,30.07,0.0,0.000,0.0
1764434168.7641094,4.84,-25.28,1.37,-173.16,0.281,0.273,35.75,29.61,0.0,0.000,0.0
1764434168.785682,4.84,-25.35,1.35,-173.07,0.287,0.271,36.02,29.28,0.0,0.000,0.0
1764434168.8095765,4.84,-25.01,1.33,-172.90,0.293,0.265,35.50,31.05,0.0,0.000,0.0
1764434168.839678,4.84,-24.94,1.36,-172.96,0.292,0.259,35.61,30.39,0.0,0.000,0.0
1764434168.887163,4.84,-24.75,1.35,-172.89,0.290,0.265,36.05,29.97,0.0,0.000,0.0
1764434168.9369042,4.84,-24.55,1.28,-172.76,0.290,0.262,35.36,29.88,0.0,0.000,0.0
1764434168.96088,4.84,-24.61,1.24,-172.71,0.292,0.268,35.45,29.82,0.0,0.000,0.0
1764434168.9832642,4.83,-24.27,1.18,-172.59,0.296,0.266,34.03,29.80,0.0,0.000,0.0
1764434169.031734,4.83,-24.22,1.12,-172.57,0.292,0.254,34.69,30.08,0.0,0.000,0.0
1764434169.0526817,4.83,-24.06,1.11,-172.62,0.293,0.258,35.15,29.53,0.0,0.000,0.0
1764434169.0786002,4.83,-23.51,1.12,-172.65,0.291,0.266,35.67,30.30,0.0,0.000,0.0
1764434169.1278205,4.83,-22.85,1.13,-172.65,0.298,0.261,33.25,30.74,0.0,0.000,0.0
1764434169.1473086,4.82,-22.68,1.12,-172.67,0.297,0.262,31.56,31.04,0.0,0.000,0.0
1764434169.1660268,4.82,-22.76,1.14,-172.64,0.297,0.270,30.23,31.83,0.0,0.000,0.0
1764434169.2244158,4.82,-22.54,1.17,-172.65,0.298,0.269,30.62,31.45,0.0,0.000,0.0
1764434169.2436237,4.82,-22.40,1.18,-172.64,0.299,0.271,30.89,29.98,0.0,0.000,0.0
1764434169.301781,4.81,-22.41,1.20,-172.62,0.302,0.267,31.29,31.10,0.0,0.000,0.0
1764434169.3199112,4.81,-22.31,1.21,-172.54,0.301,0.266,31.56,31.89,0.0,0.000,0.0
1764434169.3675761,4.81,-22.50,1.22,-172.59,0.302,0.272,30.41,31.41,0.0,0.000,0.0
1764434169.3856294,4.82,-22.80,1.23,-172.60,0.306,0.273,30.87,31.07,0.0,0.000,0.0
1764434169.4045277,4.82,-22.61,1.23,-172.61,0.308,0.270,30.65,30.22,0.0,0.000,0.0
1764434169.4462798,4.82,-22.20,1.23,-172.55,0.306,0.274,31.10,29.71,0.0,0.000,0.0
1764434169.495067,4.82,-21.99,1.24,-172.56,0.304,0.270,30.61,29.36,0.0,0.000,0.0
1764434169.5139203,4.82,-21.74,1.24,-172.56,0.305,0.270,30.26,29.11,0.0,0.000,0.0
1764434169.5719383,4.82,-21.48,1.24,-172.54,0.302,0.272,31.70,31.37,0.0,0.000,0.0
1764434169.5918806,4.82,-21.28,1.25,-172.52,0.303,0.270,32.71,32.95,0.0,0.000,0.0
1764434169.627406,4.81,-21.38,1.24,-172.56,0.300,0.270,31.86,32.42,0.0,0.000,0.0
1764434169.6487613,4.81,-21.81,1.24,-172.64,0.301,0.267,31.27,32.12,0.0,0.000,0.0
1764434169.6889908,4.81,-21.84,1.22,-172.69,0.300,0.268,32.23,32.98,0.0,0.000,0.0
1764434169.7207303,4.81,-22.55,1.25,-172.71,0.303,0.275,32.67,33.35,0.0,0.000,0.0
1764434169.7853389,4.81,-23.05,1.21,-172.70,0.308,0.278,33.87,32.15,0.0,0.000,0.0
1764434169.8068173,4.81,-23.49,1.19,-172.75,0.307,0.277,34.70,31.32,0.0,0.000,0.0
1764434169.8313687,4.82,-23.81,1.18,-172.74,0.310,0.282,35.04,30.36,0.0,0.000,0.0
1764434169.8560154,4.82,-23.92,1.19,-172.70,0.306,0.281,35.28,29.69,0.0,0.000,0.0
1764434169.873578,4.81,-23.98,1.18,-172.62,0.303,0.281,35.76,30.43,0.0,0.000,0.0
1764434169.9113817,4.81,-24.11,1.16,-172.57,0.306,0.280,35.91,30.03,0.0,0.000,0.0
1764434169.9609692,4.81,-23.91,1.15,-172.54,0.299,0.277,36.22,30.36,0.0,0.000,0.0
1764434169.980074,4.81,-23.76,1.17,-172.62,0.302,0.274,36.43,31.50,0.0,0.000,0.0
1764434170.0081034,4.81,-23.82,1.20,-172.73,0.307,0.278,36.28,31.63,0.0,0.000,0.0
1764434170.0374815,4.81,-23.88,1.19,-172.74,0.311,0.276,37.11,32.81,0.0,0.000,0.0
1764434170.1019092,4.81,-23.80,1.18,-172.80,0.302,0.272,37.16,34.22,0.0,0.000,0.0
1764434170.1191478,4.81,-23.51,1.20,-172.84,0.301,0.269,37.20,35.20,0.0,0.000,0.0
1764434170.1508155,4.81,-22.88,1.20,-172.74,0.306,0.271,35.34,34.66,0.0,0.000,0.0
1764434170.1998038,4.81,-23.04,1.23,-172.75,0.310,0.276,35.82,33.77,0.0,0.000,0.0
1764434170.2202656,4.81,-23.04,1.22,-172.68,0.303,0.270,36.16,33.96,0.0,0.000,0.0
1764434170.2380242,4.80,-22.95,1.24,-172.72,0.310,0.271,36.10,32.68,0.0,0.000,0.0
1764434170.2991788,4.80,-23.32,1.25,-172.80,0.306,0.280,35.57,31.73,0.0,0.000,0.0
1764434170.3304992,4.80,-23.53,1.25,-172.84,0.307,0.282,35.20,31.05,0.0,0.000,0.0
1764434170.351767,4.80,-23.35,1.24,-172.85,0.311,0.277,36.43,31.82,0.0,0.000,0.0
1764434170.3697124,4.80,-23.27,1.23,-172.81,0.311,0.275,36.33,32.53,0.0,0.000,0.0
1764434170.4271402,4.80,-23.34,1.22,-172.77,0.314,0.267,36.05,33.83,0.0,0.000,0.0
1764434170.4483883,4.80,-23.45,1.21,-172.78,0.308,0.270,35.86,34.75,0.0,0.000,0.0
1764434170.4706569,4.80,-23.49,1.21,-172.82,0.310,0.277,35.61,36.73,0.0,0.000,0.0
1764434170.5169804,4.79,-23.57,1.21,-172.82,0.306,0.274,35.30,38.11,0.0,0.000,0.0
1764434170.5500371,4.79,-23.44,1.21,-172.80,0.302,0.281,35.11,36.73,0.0,0.000,0.0
1764434170.6336763,4.79,-23.61,1.19,-172.69,0.299,0.279,35.34,35.41,0.0,0.000,0.0
1764434170.665629,4.79,-23.56,1.20,-172.68,0.298,0.280,35.51,33.15,0.0,0.000,0.0
1764434170.6861982,4.79,-23.55,1.24,-172.65,0.300,0.275,35.39,32.00,0.0,0.000,0.0
1764434170.7058442,4.78,-23.71,1.26,-172.67,0.300,0.276,35.32,31.19,0.0,0.000,0.0
1764434170.7248218,4.78,-23.77,1.28,-172.69,0.297,0.279,35.03,30.63,0.0,0.000,0.0
1764434170.7435367,4.78,-23.90,1.29,-172.71,0.299,0.284,35.53,30.12,0.0,0.000,0.0
1764434170.791542,4.78,-23.84,1.33,-172.75,0.303,0.287,33.67,29.47,0.0,0.000,0.0
1764434170.8095393,4.77,-23.83,1.35,-172.76,0.302,0.285,34.13,29.01,0.0,0.000,0.0
1764434170.8533194,4.77,-24.07,1.38,-172.84,0.302,0.287,33.64,30.81,0.0,0.000,0.0
1764434170.886994,4.77,-24.38,1.36,-172.85,0.305,0.291,32.33,30.60,0.0,0.000,0.0
1764434170.9045458,4.77,-24.66,1.35,-172.88,0.305,0.290,31.40,30.45,0.0,0.000,0.0
1764434170.9343555,4.77,-25.00,1.33,-172.87,0.305,0.291,33.18,31.05,0.0,0.000,0.0
1764434170.9806666,4.77,-24.89,1.32,-172.88,0.309,0.289,33.82,31.13,0.0,0.000,0.0
1764434171.046173,4.77,-24.78,1.33,-172.96,0.303,0.294,33.69,30.72,0.0,0.000,0.0
1764434171.0668678,4.77,-24.76,1.34,-172.99,0.305,0.297,33.60,30.43,0.0,0.000,0.0
1764434171.084875,4.77,-24.97,1.40,-173.11,0.306,0.292,32.53,29.65,0.0,0.000,0.0
1764434171.103726,4.77,-24.94,1.46,-173.22,0.307,0.297,30.51,29.10,0.0,0.000,0.0
1764434171.1278367,4.77,-25.07,1.54,-173.32,0.308,0.291,31.75,29.00,0.0,0.000,0.0
1764434171.1750813,4.77,-25.08,1.60,-173.39,0.310,0.291,32.16,28.78,0.0,0.000,0.0
1764434171.206254,4.77,-25.11,1.65,-173.45,0.309,0.290,32.12,28.63,0.0,0.000,0.0
1764434171.2287202,4.77,-25.10,1.69,-173.50,0.311,0.294,32.77,28.53,0.0,0.000,0.0
1764434171.286036,4.77,-24.95,1.72,-173.57,0.309,0.292,31.69,28.48,0.0,0.000,0.0
1764434171.3064437,4.77,-25.12,1.70,-173.58,0.309,0.289,33.09,29.32,0.0,0.000,0.0
1764434171.376519,4.76,-24.95,1.67,-173.57,0.312,0.286,33.80,30.96,0.0,0.000,0.0
1764434171.4006164,4.76,-25.08,1.63,-173.54,0.311,0.285,34.30,30.73,0.0,0.000,0.0
1764434171.419913,4.76,-25.15,1.62,-173.50,0.308,0.283,34.99,31.43,0.0,0.000,0.0
1764434171.4465733,4.75,-25.60,1.62,-173.48,0.303,0.292,35.39,30.61,0.0,0.000,0.0
1764434171.501896,4.75,-25.35,1.60,-173.39,0.313,0.288,35.17,30.03,0.0,0.000,0.0
1764434171.531676,4.75,-25.34,1.59,-173.36,0.310,0.284,35.01,30.05,0.0,0.000,0.0
1764434171.5529125,4.75,-25.35,1.63,-173.39,0.311,0.285,34.96,30.77,0.0,0.000,0.0
1764434171.5927494,4.74,-25.34,1.64,-173.38,0.310,0.283,35.16,30.56,0.0,0.000,0.0
1764434171.6132314,4.74,-25.37,1.64,-173.37,0.307,0.280,35.31,30.41,0.0,0.000,0.0
1764434171.6316202,4.74,-25.26,1.63,-173.39,0.307,0.282,35.67,30.52,0.0,0.000,0.0
1764434171.6899095,4.74,-25.25,1.62,-173.39,0.312,0.280,35.91,31.12,0.0,0.000,0.0
1764434171.7150798,4.74,-25.10,1.60,-173.38,0.317,0.281,36.07,31.53,0.0,0.000,0.0
1764434171.7364779,4.74,-24.94,1.61,-173.36,0.313,0.280,35.96,31.62,0.0,0.000,0.0
1764434171.7650707,4.74,-24.77,1.65,-173.31,0.313,0.277,36.36,32.39,0.0,0.000,0.0
1764434171.830138,4.74,-24.75,1.66,-173.28,0.308,0.281,33.75,32.95,0.0,0.000,0.0
1764434171.849996,4.74,-24.59,1.66,-173.24,0.311,0.281,34.04,33.35,0.0,0.000,0.0
1764434171.868085,4.73,-24.59,1.66,-173.27,0.292,0.262,34.47,33.14,0.0,0.000,0.0
1764434171.9110854,4.72,-22.87,1.75,-173.30,0.111,0.089,35.27,35.35,0.0,0.000,0.0
1764434171.9603686,4.71,-22.23,1.97,-173.44,0.200,0.082,37.55,37.26,0.0,0.000,0.0
1764434171.9776628,4.71,-21.43,2.03,-173.59,0.140,0.087,36.80,38.29,0.0,0.000,0.0
1764434172.0225105,4.71,-22.79,2.07,-173.74,0.232,0.167,36.74,39.03,0.0,0.000,0.0
1764434172.0396433,4.71,-23.62,2.06,-173.82,0.219,0.165,36.38,39.55,0.0,0.000,0.0
1764434172.1388028,4.71,-24.32,1.97,-173.77,0.259,0.209,35.76,32.45,0.0,0.000,0.0
1764434172.1678455,4.71,-24.70,1.92,-173.76,0.256,0.217,35.86,31.54,0.0,0.000,0.0
1764434172.1888087,4.71,-25.01,1.91,-173.85,0.242,0.232,35.47,33.73,0.0,0.000,0.0
1764434172.2087343,4.71,-25.32,1.87,-173.86,0.244,0.230,36.50,29.09,0.0,0.000,0.0
1764434172.2308922,4.71,-25.44,1.84,-173.85,0.257,0.242,36.89,31.31,0.0,0.000,0.0
1764434172.2501884,4.71,-25.56,1.83,-173.84,0.258,0.240,37.17,32.86,0.0,0.000,0.0
1764434172.2792559,4.72,-25.51,1.72,-173.78,0.249,0.259,37.84,30.20,0.0,0.000,0.0
1764434172.3283246,4.72,-25.56,1.68,-173.75,0.254,0.264,37.41,30.76,0.0,0.000,0.0
1764434172.3472407,4.72,-25.42,1.65,-173.69,0.249,0.260,37.18,31.15,0.0,0.000,0.0
1764434172.3740351,4.72,-25.79,1.69,-173.72,0.262,0.258,36.35,31.68,0.0,0.000,0.0
1764434172.4392304,4.72,-25.68,1.70,-173.82,0.264,0.262,37.19,32.75,0.0,0.000,0.0
1764434172.4593718,4.72,-25.57,1.71,-173.90,0.267,0.261,36.61,33.50,0.0,0.000,0.0
1764434172.477387,4.73,-25.45,1.70,-173.87,0.266,0.267,35.35,34.15,0.0,0.000,0.0
1764434172.503821,4.73,-25.49,1.63,-173.80,0.263,0.264,35.46,34.07,0.0,0.000,0.0
1764434172.5853336,4.73,-25.45,1.56,-173.70,0.265,0.260,36.07,35.09,0.0,0.000,0.0
1764434172.6202705,4.73,-25.43,1.50,-173.70,0.265,0.255,36.49,35.81,0.0,0.000,0.0
1764434172.6423595,4.73,-25.10,1.51,-173.65,0.259,0.260,37.06,35.47,0.0,0.000,0.0
1764434172.665663,4.73,-25.32,1.54,-173.68,0.259,0.263,36.78,34.69,0.0,0.000,0.0
1764434172.686112,4.73,-25.21,1.54,-173.63,0.261,0.263,36.58,34.14,0.0,0.000,0.0
1764434172.7034545,4.73,-25.18,1.51,-173.54,0.259,0.263,36.06,34.76,0.0,0.000,0.0
1764434172.7585487,4.73,-25.34,1.53,-173.59,0.260,0.262,35.84,35.11,0.0,0.000,0.0
1764434172.779347,4.73,-25.25,1.51,-173.60,0.262,0.263,35.68,35.36,0.0,0.000,0.0
1764434172.8067782,4.73,-24.98,1.50,-173.57,0.259,0.257,36.11,35.48,0.0,0.000,0.0
1764434172.8611722,4.73,-25.11,1.52,-173.67,0.258,0.247,36.52,35.39,0.0,0.000,0.0
1764434172.8855603,4.73,-25.04,1.46,-173.52,0.277,0.248,36.39,36.16,0.0,0.000,0.0
1764434172.9338849,4.73,-24.72,1.37,-173.18,0.270,0.252,36.18,31.33,0.0,0.000,0.0
1764434172.9513395,4.73,-24.43,1.32,-172.91,0.264,0.263,36.48,27.95,0.0,0.000,0.0
1764434172.983391,4.72,-24.77,1.28,-172.88,0.288,0.224,36.83,29.01,0.0,0.000,0.0
1764434173.0030417,4.72,-24.40,1.14,-172.41,0.268,0.239,35.99,29.59,0.0,0.000,0.0
1764434173.030202,4.72,-24.27,1.02,-172.14,0.260,0.246,33.17,26.60,0.0,0.000,0.0
1764434173.080737,4.72,-24.11,0.96,-172.07,0.273,0.258,33.62,29.98,0.0,0.000,0.0
1764434173.128489,4.73,-23.43,0.82,-171.83,0.276,0.250,32.77,33.47,0.0,0.000,0.0
1764434173.1473403,4.74,-22.45,0.70,-171.29,0.262,0.240,32.88,35.91,0.0,0.000,0.0
