timestamp,gaze_x,gaze_y,pupil_left,pupil_right,blink,focus_score
1764433298.8470476,-0.15805085635164837,0.15145351084541037,15.865,7.794,1,0.654
1764433298.8720284,-0.3075723583394344,0.3409482876313129,21.514,7.682,1,0.547
1764433298.8856373,0.12793057445883854,-0.3475516136778437,34.412,8.517,0,0.443
1764433298.902406,0.43278262741762963,-0.8295015445942533,43.441,9.101,0,0.341
1764433298.9470425,0.3124834123148703,-0.5804534527574793,32.191,8.815,0,0.317
1764433298.9750528,0.7697759380275239,-1.3399142548748995,23.957,32.221,0,0.261
1764433299.0226002,0.529900468872231,-0.9436712037088723,18.594,25.514,0,0.247
1764433299.0418496,0.361987640463526,-0.6640777477345504,14.839,20.819,0,0.243
1764433299.0554395,0.264606763344231,-0.48150462104264374,12.015,16.662,0,0.242
1764433299.1137533,0.17657848928167308,-0.38710264184447507,11.395,13.999,0,0.243
1764433299.1531417,0.12177687925606437,-0.3278394382239388,10.962,11.869,0,0.244
1764433299.1691499,0.09645923049900783,-0.24613780438521562,9.136,10.378,0,0.245
1764433299.1990578,0.07764991984732919,-0.18785970417637018,7.858,9.334,0,0.247
1764433299.261092,0.057665220572972326,-0.14024685221199654,6.963,8.756,0,0.247
1764433299.2812028,0.030632452820052957,-0.14822220366302202,7.859,8.352,0,0.248
1764433299.2950358,0.012005958080756437,-0.31714487062735647,12.343,7.916,0,0.250
1764433299.3439062,-0.014668951873114766,-0.40925437386602703,15.482,8.500,0,0.252
1764433299.390241,-0.012392772240034154,-0.3460630419433732,13.945,8.403,0,0.254
1764433299.422202,-0.009959525548260996,-0.26378563133664584,11.601,8.231,0,0.256
1764433299.4499996,0.006071810377086868,-0.2139977680226086,9.960,8.034,0,0.257
1764433299.4865677,0.02183920007028485,-0.16190318069883003,8.333,7.485,1,0.259
1764433299.5176759,0.06945410671586617,-0.12166555982251423,6.849,7.485,1,0.261
1764433299.5397642,0.11818309209241079,-0.09386154404967288,5.902,7.485,1,0.262
1764433299.582612,0.12231149779802075,-0.07403641416810423,5.373,7.485,1,0.263
1764433299.6025932,0.12474848324122322,-0.06052114209158588,5.003,7.485,1,0.263
1764433299.6301734,0.11341089479059538,-0.0662778429423711,4.938,7.485,1,0.262
1764433299.6787965,0.03247204193783235,0.09218776102259141,4.845,11.687,1,0.261
1764433299.6919198,0.03256244516675932,0.04570732204387734,4.775,10.167,1,0.261
1764433299.727403,0.04035323542625527,0.01919750638309503,5.185,8.960,0,0.260
1764433299.7573836,0.019589256140370097,0.023394964424876347,5.037,9.139,0,0.259
1764433299.8053584,0.009261133542565553,-0.010124560099273924,5.480,8.405,0,0.257
1764433299.8387547,0.026720888717891196,-0.0564919539742537,6.524,7.825,0,0.256
1764433299.902039,0.06593782368355143,0.08723428834450461,8.480,7.464,0,0.261
1764433299.9239008,0.09116635800141096,0.18897902160399915,9.848,7.212,0,0.280
1764433299.9500854,0.07952791305158044,0.09162325978683108,8.997,7.164,0,0.290
1764433299.9976122,0.05675649565784556,0.005440629676868709,9.283,7.067,0,0.362
1764433300.0149674,0.03310075908170389,-0.027157468317101058,8.781,6.950,0,0.432
1764433300.0462434,0.024257487878931974,-0.08640153216979687,13.094,6.886,0,0.489
1764433300.0614455,0.005237817272828078,-0.0613333452461306,11.232,7.959,0,0.523
1764433300.1105998,0.011275167743153505,-0.05380290688968266,10.067,7.870,0,0.546
1764433300.1432002,0.014332011359601205,-0.06010521664095968,8.625,7.608,0,0.560
1764433300.1773455,0.009044265659230595,-0.06593728801230826,8.910,7.456,0,0.565
1764433300.2286053,0.012202198082673348,-0.036591707669221964,7.888,8.358,0,0.564
1764433300.247825,0.02795853470530217,-0.005406685487032454,7.973,8.990,0,0.563
1764433300.2751336,0.01601366204074709,-0.019990213437760657,7.174,8.737,0,0.561
1764433300.3355403,0.019905215602435883,-0.02594967114556277,6.723,8.674,0,0.571
1764433300.355338,0.05523799874779195,-0.02686042197580704,6.964,8.105,0,0.608
1764433300.383893,0.057037811244666545,-0.02751441659518602,6.909,7.884,0,0.642
1764433300.4307067,0.05195298302278179,-0.03886236434390294,7.105,7.564,0,0.662
1764433300.4449117,0.046410566376816814,-0.04698626373638417,7.179,7.426,0,0.673
1764433300.4663386,0.043356961681163195,-0.059294370122715406,7.325,7.310,0,0.677
1764433300.4982438,0.049289267116208235,-0.06963105908590085,6.886,7.154,0,0.679
1764433300.5579333,0.05401006273892133,-0.07042734742073671,6.537,6.996,0,0.686
1764433300.5915527,0.04471992270512371,-0.07960217349754593,6.331,7.037,0,0.698
1764433300.611573,0.05649333983298041,-0.08479349114525184,6.096,6.942,0,0.715
1764433300.6551676,0.04854155000429828,-0.09477211046834294,6.000,6.853,0,0.735
1764433300.6702387,0.04610029712422079,-0.10563971975208261,6.303,6.800,0,0.731
1764433300.6879842,0.05395581404756067,-0.0999894704931245,6.170,6.920,0,0.726
1764433300.7497613,0.05320467589389859,-0.09612899298155078,6.103,6.987,0,0.723
1764433300.7615738,0.056491461531526115,-0.0928337733479551,6.057,6.973,0,0.721
1764433300.8128052,0.0728773564054015,-0.06081697467690179,5.793,6.973,1,0.716
1764433300.8265235,0.0664497555443871,-0.04295067015261912,5.609,6.829,1,0.712
1764433300.8939052,0.12151482888107096,-0.04881546910683338,4.986,6.829,1,0.696
1764433300.9131863,0.16318538021674966,-0.04875416170811676,4.550,5.655,1,0.694
1764433300.9301789,0.13297976615172474,-0.036211246529014945,4.245,5.655,1,0.676
1764433300.9760625,0.11067476911253135,-0.03972534292604181,4.336,5.820,1,0.670
1764433301.0395634,-0.29644541053897683,0.400168450427961,20.645,5.970,1,0.569
1764433301.072941,-0.19728451465001104,0.27898155166320915,16.206,6.396,0,0.551
1764433301.090181,-0.21491075445790625,0.3550696948598986,13.682,10.925,1,0.523
1764433301.1186845,-0.17346124353555414,0.25956657296319374,11.764,9.874,1,0.513
1764433301.131136,-0.11179083584285339,0.16319010756774216,9.581,8.807,0,0.512
1764433301.166684,-0.08393540327181542,0.10173307529741944,8.229,8.392,1,0.512
1764433301.1976187,0.003460538620702225,-0.05761707503507753,7.223,11.127,0,0.511
1764433301.2295017,-0.046688294902267335,0.01851192099323229,9.180,10.015,0,0.509
1764433301.3064618,-0.041575087063998074,0.014539372363246726,8.292,9.637,0,0.509
1764433301.3260438,-0.016404932486300566,-0.004150502586833946,7.670,8.772,0,0.508
1764433301.3479276,0.0009177330303406523,-0.017233415051890418,6.854,8.097,0,0.507
1764433301.3934824,0.013043598891989505,-0.03973137472604655,6.448,7.689,0,0.506
1764433301.4092891,0.021531704995143702,-0.05547994649795584,6.164,7.403,0,0.506
1764433301.439198,0.02915086844484075,-0.05218999981564983,5.836,7.118,0,0.505
1764433301.4873502,0.0450103509943926,-0.049724699475697964,5.445,7.013,0,0.504
1764433301.5104985,0.05925051691760691,-0.048161326900069315,5.171,6.851,0,0.503
1764433301.5260868,0.07242774279470565,-0.04561769073481056,5.171,6.691,0,0.503
1764433301.5657594,0.05980915080515511,-0.050048325543352826,4.952,6.743,0,0.501
1764433301.631167,0.04492964667032794,-0.037998254757817325,4.932,7.277,0,0.500
1764433301.648223,0.035600950297688186,-0.02956320520794248,4.918,7.652,0,0.500
1764433301.661855,0.018398926077946947,0.0064796693979184625,4.766,9.056,0,0.499
1764433301.7273843,0.0015156118909263692,0.013626677669451887,4.766,8.886,0,0.497
1764433301.755838,0.0026707768084968195,0.004709128914070802,4.699,8.768,0,0.496
1764433301.7696285,-0.02639132579926949,0.07720943371811032,4.699,9.837,0,0.493
1764433301.826494,-0.006418592091109133,0.047673085816115957,4.660,9.194,0,0.495
1764433301.8510146,0.006475364982864049,0.02586127864835633,4.633,8.744,0,0.495
1764433301.9122367,0.014364771298281509,0.002737282405628023,4.654,8.220,0,0.497
1764433301.9297667,0.0343636403040541,-0.003913941841752148,5.085,7.874,0,0.500
1764433301.9600713,0.04035889603892483,-0.01795715059357439,4.914,8.078,0,0.507
1764433301.992088,0.045988381377444945,-0.02818265363684601,4.820,8.154,0,0.510
1764433302.0069218,0.04992902111440903,-0.03534050576713614,4.755,8.208,0,0.553
1764433302.0480525,0.04586928711210206,-0.03135890739667909,4.720,8.044,0,0.576
1764433302.0780766,0.04302747331048719,-0.029658745059098414,4.684,7.929,0,0.634
1764433302.1033683,0.04217456728572054,-0.029555587944531007,4.660,7.848,0,0.683
1764433302.1423202,0.045085438206723616,-0.050431994565124275,4.898,7.574,0,0.706
1764433302.1897497,0.05221198065774994,-0.06465022228254351,5.066,7.451,0,0.714
1764433302.2392757,0.0521116275671442,-0.07391128207999395,5.183,7.305,0,0.722
1764433302.2664926,0.05204138040372018,-0.08039402393820926,5.265,7.202,0,0.739
1764433302.2866225,0.0429507054130389,-0.07910190371326822,5.283,7.497,0,0.752
1764433302.3132632,0.037674189441301076,-0.0781974195558095,5.296,7.703,0,0.760
1764433302.3277662,0.038328454348041247,-0.07756428064558839,5.305,7.690,0,0.764
1764433302.3662956,0.04244256626497281,-0.08403807945586443,5.394,7.499,0,0.763
1764433302.4008932,0.03084616002184473,-0.11678120107365056,6.508,7.455,0,0.759
1764433302.461846,0.025989545216872273,-0.09706304628515229,6.012,7.424,0,0.757
1764433302.4802775,0.022589914853391554,-0.0832603379332035,5.665,7.402,0,0.757
1764433302.5102272,0.02450859257128719,-0.07370666719506445,5.464,7.386,0,0.759
1764433302.5593102,0.011054824323710497,-0.04936252417940226,5.376,8.132,0,0.759
1764433302.5740764,-0.0026653496814771855,-0.03538192427547813,5.315,8.654,0,0.761
1764433302.6061637,-0.009901459062748441,-0.03801139461188231,5.927,9.197,0,0.759
1764433302.6832545,-0.018181021343923822,-0.047857976228317556,6.540,9.223,0,0.755
1764433302.7017074,-0.026060048274080212,-0.03620891669315568,6.201,9.241,1,0.754
1764433302.729124,-0.022956946072557813,-0.014984399579945818,5.690,9.076,0,0.770
1764433302.7592142,-0.021540450486084696,-0.03284202088243274,5.513,7.989,0,0.774
1764433302.7852278,-0.02401949181084735,-0.049107061676526585,5.890,7.615,0,0.828
1764433302.8005884,0.0026569439677011364,-0.036316119644156986,6.237,6.970,0,0.827
1764433302.8326597,-0.018515139222609257,-0.04935878375090974,5.785,6.480,0,0.827
1764433302.9068892,-0.040490359360588646,-0.03484876767325602,6.680,5.630,0,0.829
1764433302.9355018,-0.07870039440955476,-0.007751280228422131,8.175,4.945,0,0.830
1764433302.9591107,-0.08009027608668855,-0.010313716672716054,8.353,4.344,0,0.830
1764433302.989807,-0.06127152659401555,-0.017636268337568022,8.138,4.032,0,0.828
1764433303.0036252,-0.054937170065086076,-0.019863503778326543,7.658,3.814,0,0.823
1764433303.0220218,-0.12065298874253011,0.0429137291733533,9.678,3.643,0,0.818
1764433303.1339486,-0.11540947307215188,0.051468181849918734,9.235,3.643,0,0.779
1764433303.1545177,-0.10328663115050632,0.04602772729494297,9.033,3.643,0,0.757
1764433303.1707053,-0.03882110964161134,-0.004622696156697817,7.740,3.327,0,0.752
1764433303.1893988,-0.09939699897134985,0.03229042847978514,9.385,3.095,0,0.751
1764433303.217022,0.0004221007200549687,-0.007396700064150403,8.012,3.095,0,0.743
1764433303.236153,0.04240073366193306,-0.05517769004490512,7.128,3.095,0,0.745
1764433303.264344,0.07441735566861599,-0.0728349093472229,6.456,3.095,0,0.744
1764433303.3116825,0.08548030686276822,-0.10230022601674049,6.142,2.954,0,0.726
1764433303.3259895,0.09108621480393789,-0.12161015821171858,5.923,2.855,0,0.707
1764433303.3736537,0.09714850825749355,-0.14170605811662423,5.810,2.798,0,0.688
1764433303.4384775,0.0912495698153332,-0.14773225237754348,5.440,2.992,0,0.673
1764433303.4659002,0.12440101466020662,-0.10867573455901743,5.181,2.992,0,0.666
1764433303.4795327,0.11027149973582834,-0.11932959313868052,4.999,3.009,0,0.652
1764433303.5359178,0.12996782759285794,-0.14186404853040968,5.353,3.009,0,0.646
1764433303.5581965,0.11466168984131633,-0.167561412918655,5.873,3.208,0,0.637
1764433303.5864074,0.13304096066669951,-0.12284854459861422,5.484,3.208,0,0.635
1764433303.6327665,0.12339183036142634,-0.12612556016639845,5.212,2.944,0,0.630
1764433303.6469684,0.11663743914773513,-0.13154447106384723,5.021,2.759,0,0.627
1764433303.6620553,0.14217252319288795,-0.1473442876394299,5.368,2.759,0,0.629
1764433303.7433019,0.12188918728765298,-0.1421212645054954,5.289,2.884,0,0.628
1764433303.7722437,0.10657243110135758,-0.13573488515384682,5.369,2.971,0,0.627
1764433303.788224,0.11460070177095058,-0.11501441960769292,5.352,2.971,0,0.629
1764433303.818517,0.06647049123966554,-0.10363509372538479,6.026,3.043,0,0.632
1764433303.8725147,0.028915707504129647,-0.11629456560776953,6.304,3.068,0,0.633
1764433303.896003,-0.007259004747109103,-0.11751730703654963,6.401,3.183,0,0.635
1764433303.9272115,-0.14599039423206703,-0.014080296743766554,7.356,3.183,0,0.633
1764433303.9571078,-0.1807647045338759,-0.2264146492790782,7.308,4.973,0,0.626
1764433303.987225,-0.11289892953734948,-0.1630357090408094,7.286,4.973,0,0.623
1764433304.0043383,-0.09721106885796246,-0.07264772360129373,7.270,5.097,0,0.625
1764433304.051534,-0.0900586177657911,-0.08726644999916655,7.371,4.588,0,0.627
1764433304.0798016,-0.21086711939257563,0.030217832826670378,8.370,4.588,0,0.633
1764433304.0975852,-0.23021567922697694,0.05810900471779982,7.835,4.588,0,0.642
1764433304.125593,-0.20286293198062327,0.014453477215503593,7.751,3.999,0,0.646
1764433304.192678,-0.13113448716904486,-0.00292604421001705,7.811,3.999,0,0.640
1764433304.2245018,-0.13166156526075568,-0.0029005036742847912,7.774,3.497,0,0.660
1764433304.2455988,-0.13070476234919592,-0.0020303525719991763,7.747,3.147,0,0.669
1764433304.271885,-0.19101256441366812,0.051383240379087924,8.784,2.980,0,0.672
1764433304.3190453,-0.2059914037852199,0.06694652913492682,8.340,2.979,0,0.673
1764433304.3684525,-0.16861064931632028,0.04919590372778199,8.099,3.276,0,0.676
1764433304.3817883,-0.14406912118809062,0.036520465942780606,7.923,3.484,0,0.678
1764433304.4197721,-0.11483648006975881,0.018570278540898846,7.743,3.429,0,0.680
1764433304.4364777,-0.08938553604883144,0.00507611805555238,7.617,3.390,0,0.677
1764433304.4777515,-0.09718525984956655,-0.015164666079062092,6.844,3.362,0,0.679
1764433304.5110633,-0.06884218189469646,-0.032115266255343555,6.852,3.720,0,0.675
1764433304.5579114,-0.07193952732628758,-0.038918186378740574,6.457,3.715,0,0.675
1764433304.622382,-0.09577622116460058,-0.051790241777335516,6.378,3.912,0,0.674
1764433304.6446433,-0.0801089656749489,-0.0666830334975286,6.323,4.264,0,0.678
1764433304.6592848,-0.06190416268270383,-0.07156919098639634,6.425,4.499,0,0.684
1764433304.67607,-0.047857800755720895,-0.07391065088504763,6.538,4.663,0,0.684
1764433304.6897037,-0.06106456309310718,-0.05344685732893497,6.469,4.810,0,0.689
1764433304.7385519,-0.04249215772792791,-0.05826300255940425,6.277,5.019,0,0.694
1764433304.8080194,0.016255489590450575,-0.03478410179158298,6.364,5.019,1,0.690
1764433304.8262534,0.05304550937998218,-0.018098871254108084,6.425,5.019,1,0.692
1764433304.8466663,0.048670318104449065,-0.022284594493260382,6.118,5.019,1,0.694
1764433304.8807886,0.0748311274350193,-0.027123025669091916,5.840,5.337,1,0.697
1764433304.944083,0.05580440825213256,-0.015563498920745284,6.638,5.641,1,0.700
1764433304.9691942,0.03301546672887381,-0.001703973054045519,7.571,5.761,1,0.707
1764433304.9847298,-0.0008022167680491431,0.0343144652389796,8.663,6.337,1,0.705
1764433305.0418491,-0.04312107554715828,0.07253203042919049,9.837,6.840,1,0.691
1764433305.0604894,-0.05686953549170638,0.08359850825695514,9.952,6.865,1,0.678
1764433305.075143,-0.0034450384805580422,0.03929547093138373,8.405,7.637,0,0.684
1764433305.117781,-0.015610284700365845,0.037082399010146594,7.464,8.235,0,0.691
1764433305.134672,0.010798991185934314,0.0133088697832931,6.770,8.121,0,0.690
1764433305.1504471,0.034683799759007775,-0.005061261507426182,6.323,8.110,0,0.693
1764433305.1977074,0.04246047801312356,-0.026459549721864997,5.978,7.512,0,0.693
1764433305.262287,0.043111662672427595,-0.03942089429147163,5.847,7.321,0,0.695
1764433305.288379,0.039960772566351485,-0.04715984339533448,5.756,7.272,0,0.702
1764433305.3037436,0.04783420087549742,-0.048673945712702574,5.651,7.006,0,0.715
1764433305.357683,0.05260449397253186,-0.056057928006797,5.635,6.725,0,0.725
1764433305.3804631,0.055943699140455966,-0.0612267156126631,5.624,6.528,0,0.732
1764433305.3950942,0.05655189374614519,-0.06459783136364683,5.583,6.479,0,0.735
1764433305.4392743,0.04719502127447548,-0.06478369934585712,5.496,6.727,0,0.737
1764433305.4924102,0.06238434097908923,-0.07405412313893799,5.325,6.647,0,0.742
1764433305.543777,0.06469176595808968,-0.07778485589422628,5.387,6.504,0,0.744
1764433305.570702,0.06766565909556382,-0.08103042679394258,5.346,6.405,0,0.747
1764433305.5962255,0.07303883921368569,-0.07809811034996264,5.199,6.793,0,0.752
1764433305.6132712,0.08156197005827563,-0.07675365748212787,5.050,6.685,0,0.755
1764433305.6271877,0.0875281616494886,-0.0769489041110073,4.946,6.610,0,0.755
1764433305.6770225,0.1156175392415986,-0.061472928529878956,4.731,5.769,1,0.749
1764433305.70462,0.14995401659955385,-0.05267778910135005,4.641,5.278,1,0.738
1764433305.7742696,0.10990440582258629,-0.03782553932746671,5.344,5.936,1,0.736
1764433305.7959507,0.0855299220204743,-0.03403716606677623,4.892,6.246,1,0.735
1764433305.821913,0.16174841577006321,-0.1779268067605773,4.800,9.080,1,0.717
1764433305.854972,0.11880689499161348,-0.12958829042410355,4.717,8.809,1,0.713
1764433305.8731427,0.08874783044669866,-0.09575132898857196,4.658,8.619,1,0.714
1764433305.9016285,0.06884284890162187,-0.07097849946196078,4.766,8.486,1,0.715
1764433305.9341645,0.055798689883309154,-0.051858862666850865,4.732,8.445,0,0.717
1764433305.9996076,0.06949386552701217,-0.06890989951896952,5.019,7.871,0,0.722
1764433306.0259728,0.08155084420882946,-0.08193258183719171,5.078,7.469,0,0.733
1764433306.0418181,0.08549468185527145,-0.0755346254678523,4.877,7.618,0,0.749
1764433306.0968158,0.08629555266100893,-0.07792599766186527,4.802,7.257,0,0.763
1764433306.1209002,0.08758079990618457,-0.0863804964999517,5.244,6.950,0,0.779
1764433306.1452196,0.07267019629796549,-0.07864816573178443,5.175,6.832,0,0.794
1764433306.1934621,0.07058963430298584,-0.07404957522549968,5.139,6.724,0,0.805
1764433306.2133806,0.07332578749035108,-0.06705209396219766,5.138,6.690,0,0.811
1764433306.2412522,0.06259287337763324,-0.08888310608974377,5.503,6.902,0,0.815
1764433306.2889185,0.060889286726662044,-0.09056962353818296,5.793,6.898,0,0.818
1764433306.32032,0.06292882481933536,-0.08637304477712332,5.696,6.812,0,0.821
1764433306.3369458,0.06435650148420669,-0.08343543964438158,5.628,6.751,0,0.822
1764433306.3538756,0.05205712679652037,-0.06408662593288528,5.411,7.283,0,0.821
1764433306.4165668,0.05746271603029147,-0.05963336542574703,5.243,7.081,0,0.821
1764433306.440997,0.061246628493931234,-0.06484941640408365,5.502,6.940,0,0.822
1764433306.463551,0.03936473480741194,-0.04025625156191,5.339,7.492,0,0.818
1764433306.509924,0.04346440527427933,-0.05374755791151882,5.378,7.611,0,0.815
1764433306.559119,0.03590515615576371,-0.06294031952357042,5.409,7.537,0,0.814
1764433306.580425,0.033088154763579986,-0.07085746609074184,5.430,7.157,0,0.813
1764433306.6224358,0.031116253789051376,-0.08605855959685274,5.708,6.969,0,0.813
1764433306.6555707,0.02519046856142687,-0.09887735535416055,5.895,6.796,0,0.814
1764433306.671494,0.011629187206249333,-0.10570483197772604,6.329,6.601,0,0.822
1764433306.7025604,0.015283288187231674,-0.10777314428917006,6.110,6.460,0,0.842
1764433306.7347827,0.030043539826300335,-0.0968697724309906,5.755,6.293,0,0.847
1764433306.7818491,0.03190004309580166,-0.08085231896256297,5.595,6.293,1,0.847
1764433306.8306549,0.04950394321053954,-0.06203140588248978,5.264,6.423,1,0.876
1764433306.8542516,0.05965276024737773,-0.055378505856873345,5.033,6.662,1,0.889
1764433306.8786159,0.047005849922082094,-0.04937101470587194,5.614,6.477,1,0.892
1764433306.900369,0.012498956605536581,-0.020281054167628203,6.507,6.692,1,0.883
1764433306.9427154,0.020606977133757153,-0.01760582882643065,6.609,7.074,0,0.872
1764433306.9744165,0.02081016537891126,-0.019521049875471146,6.635,6.788,0,0.864
1764433307.021445,0.0213852975834197,-0.02048291673101162,6.722,6.573,0,0.858
1764433307.0864296,0.02406061739930275,-0.02001985989352638,6.591,6.838,0,0.853
1764433307.1010084,0.026474466811546422,-0.01969572010728671,6.499,7.134,0,0.848
1764433307.1156337,0.04017244297361622,-0.0271763321383418,6.451,6.954,0,0.848
1764433307.1681304,0.00954363498271706,4.771374822008789e-05,6.717,7.404,0,0.839
1764433307.1933303,-0.02602696539352099,0.031011660493319403,7.488,7.719,1,0.826
1764433307.2076342,-0.02952839958498857,0.030636733773895135,7.411,7.805,1,0.817
1764433307.2620354,-0.03986630828092057,0.03662428507029815,7.449,7.755,1,0.810
1764433307.2830603,-0.10478141579664432,0.10001199954920877,9.627,7.962,1,0.777
1764433307.3101113,-0.07974795724122605,0.08498424509507402,8.965,7.681,0,0.764
1764433307.35824,-0.0942426877159172,0.09086152058615951,9.342,7.568,0,0.751
1764433307.3765726,-0.07313100672083497,0.07530383167373879,9.264,7.071,0,0.743
1764433307.4072356,-0.07519170470458447,0.07083768217161723,9.900,6.694,0,0.737
1764433307.4296644,-0.009967526626542267,0.03891971085346555,9.310,6.712,0,0.734
1764433307.486752,0.015397731361420353,0.010993797597426028,8.424,6.461,0,0.732
1764433307.5076966,0.03784091195299419,-0.008554341681801636,7.804,6.286,0,0.732
1764433307.533653,0.03248863836709593,-0.010425539177261234,7.156,6.223,0,0.732
1764433307.5837486,0.017186491301411377,-0.029520099646305066,6.547,6.189,0,0.731
1764433307.5972192,0.00503054391098802,-0.0410529586413023,6.484,6.166,0,0.731
1764433307.6317322,0.007021380737691415,-0.04148707104891161,6.057,6.231,0,0.731
1764433307.693247,0.016752087728505078,-0.02250685882514715,5.996,7.147,0,0.732
1764433307.7222083,0.02042211358386666,-0.01032001856890729,5.723,7.964,0,0.735
1764433307.7580242,0.029622860461087676,-0.028057346331568443,5.541,7.674,0,0.739
1764433307.8219626,0.03768337074381395,-0.04216645822157167,5.701,7.333,0,0.746
1764433307.8440638,0.05179502618733629,-0.05076652075510009,5.695,7.047,0,0.750
1764433307.8591945,0.07340929610891327,-0.04664767563968131,5.369,6.796,0,0.751
1764433307.8757489,0.08127539616512804,-0.04804226183666578,5.140,6.976,0,0.750
1764433307.9172308,0.09055944398225635,-0.05457402773011062,4.926,6.987,0,0.745
1764433307.9504106,0.10028049967646832,-0.06447959718885535,4.976,6.771,0,0.739
1764433307.966609,0.101269224267455,-0.062291588477543,4.961,6.668,0,0.733
1764433308.013678,0.09973056225037644,-0.07470937509217482,5.009,6.549,0,0.727
1764433308.0275865,0.0953113935752635,-0.07854656256452225,4.996,6.525,0,0.722
1764433308.0473762,0.09971797550268445,-0.0817325937951655,4.943,6.497,0,0.716
1764433308.0943093,0.10438591618521258,-0.07825448232328246,5.074,6.416,0,0.711
1764433308.1430016,0.0972368079963154,-0.08040313762629764,4.976,6.425,0,0.709
1764433308.1741617,0.1016967179783731,-0.07726433919555133,4.986,6.357,0,0.708
1764433308.2384973,0.10785436925152783,-0.08491837077021924,5.046,6.307,0,0.706
1764433308.2515733,0.11091472514273601,-0.09027619287248678,5.087,6.272,0,0.705
1764433308.2719493,0.10791981070550527,-0.08369022942067864,4.954,6.190,0,0.716
1764433308.3407016,0.13551410558909177,-0.06840458916590361,4.528,6.001,1,0.720
1764433308.3640947,0.15410987391236425,-0.05738321241613254,4.230,5.957,1,0.727
1764433308.3806043,0.15266857840532155,-0.05370991535795944,4.029,6.735,1,0.734
1764433308.4175375,0.1195168144075346,-0.022120750274381193,4.749,7.240,1,0.752
1764433308.4407475,0.10303677008527429,-0.014234525192066905,4.829,7.594,1,0.772
1764433308.4624825,0.0748172504468557,-0.010740565149974722,5.450,7.120,1,0.787
1764433308.4946492,-0.9329281317265385,1.092792163401229,40.339,7.291,0,0.370
1764433308.5729303,-0.6215020731609577,0.7424842762856221,29.738,7.064,0,0.332
1764433308.5914755,-0.40368499158534127,0.4991385793212605,22.235,6.862,0,0.321
1764433308.6108146,-0.2534904671946249,0.3299870676366835,17.002,6.754,0,0.318
1764433308.6589305,-0.1483543001211235,0.21344436349474677,13.234,6.664,0,0.318
1764433308.6754951,-0.0763282472389367,0.1358735050392081,10.621,6.601,0,0.319
1764433308.7066362,-0.01647325132812532,0.06793754048396745,8.994,6.816,0,0.319
1764433308.756483,0.01668842104000924,0.01753733894483782,7.923,6.952,0,0.319
1764433308.7739444,0.04198080777148479,-0.015712993173396195,7.174,7.047,0,0.319
1764433308.8027904,0.05873439152699587,-0.02947735609094261,6.426,6.860,0,0.319
1764433308.8514075,0.0692761294048656,-0.03837130341385739,5.998,6.763,0,0.320
1764433308.883987,0.07458024710514505,-0.05838165152013483,5.793,6.713,0,0.320
1764433308.9013927,0.07938008601707973,-0.07347585171626829,5.649,6.677,0,0.320
1764433308.9160385,0.0735996570499004,-0.09767815548992534,6.057,6.429,0,0.320
1764433308.9736378,0.06695536599553639,-0.10852622399446302,6.032,6.285,0,0.320
1764433309.023029,0.0642600605447015,-0.11401183505699373,6.127,6.320,0,0.320
1764433309.0461485,0.06751168665006563,-0.11839524106163479,6.194,6.259,0,0.320
1764433309.0875793,0.06079573006216056,-0.11736283475104942,5.914,6.195,0,0.321
1764433309.1201842,0.06733056176815012,-0.11693659302138676,6.138,6.299,0,0.321
1764433309.147201,0.06434153816524125,-0.12085018033236197,6.290,6.274,0,0.321
1764433309.1852694,0.06107168541132105,-0.12146106826163894,6.391,6.303,0,0.322
1764433309.1986911,0.04655452761401169,-0.2061731101019877,9.226,6.380,0,0.322
1764433309.2143815,0.05541425628632992,-0.1915132060568986,9.012,6.493,0,0.323
1764433309.3193057,0.048572588096083114,-0.15403207032678548,8.001,6.772,0,0.324
1764433309.3465831,0.05030515949334513,-0.12888223183744554,7.293,6.765,0,0.325
1764433309.3630524,0.04721542323954455,-0.13011792460505234,7.263,7.051,0,0.326
1764433309.4088614,0.04782352354040839,-0.1261204260114154,7.123,6.814,0,0.327
1764433309.4254093,0.048693857782633757,-0.12297632719349802,7.025,6.601,0,0.327
1764433309.4410942,0.040607439578278406,-0.13934429860066594,7.432,6.596,0,0.328
1764433309.5032654,0.04015528016856306,-0.13137253075959665,6.998,6.574,0,0.328
1764433309.5278962,0.03775543524842892,-0.12579229327084815,6.694,6.559,0,0.424
1764433309.5502565,0.04745153194662745,-0.13208869619868469,6.693,6.515,0,0.532
1764433309.5741637,0.042306981453548366,-0.12399617824817025,6.264,6.461,0,0.636
1764433309.6301749,0.05177397792657483,-0.12458141568281014,6.180,6.435,0,0.720
1764433309.652424,0.058400875457693346,-0.12499108188705807,6.122,6.417,0,0.767
1764433309.6664336,0.06767985524462776,-0.1184596664118498,6.038,6.390,0,0.784
1764433309.7262638,0.07417514109548184,-0.117012675579204,6.133,6.467,0,0.795
1764433309.7438846,0.06508547755471607,-0.11723084260241248,6.200,6.294,0,0.809
1764433309.7741702,0.0648533125491708,-0.11480615503907998,6.314,6.224,0,0.820
1764433309.8224685,0.057353840523550054,-0.11442227954184861,6.025,6.157,0,0.824
1764433309.8358974,0.058329506548303156,-0.10594786840656674,5.823,6.303,0,0.828
1764433309.8546603,0.05617156367472136,-0.11526199273308144,5.760,6.210,0,0.829
